job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,education_required,years_experience,industry,posting_date,application_deadline,benefits_score,company_name
AI03085,Data Analyst,82319,USD,Mid,Freelance,ireland,Large,ireland,0,Bachelor,4,Technology,2024-10-12,2024-11-10,5.5,DeepTech Ventures
AI03086,NLP Engineer,128439,USD,Senior,Part Time,singapore,Large,singapore,0,PhD,8,Education,2025-03-09,2025-05-04,7.6,AI Innovations
AI03087,AI Consultant,94584,USD,Executive,Contract,china,Small,china,0,Associate,14,Automotive,2025-02-07,2025-04-09,9.8,TechCorp Inc
AI03088,AI Software Engineer,83913,EUR,Mid,Full Time,netherlands,Mid,netherlands,100,Bachelor,4,Consulting,2024-12-05,2024-12-31,9.8,Predictive Systems
AI03089,Head of AI,109159,USD,Entry,Contract,norway,Large,norway,50,Master,1,Real Estate,2024-05-13,2024-07-12,7.8,Quantum Computing Inc
AI03090,AI Product Manager,158528,EUR,Senior,Contract,netherlands,Large,netherlands,50,Bachelor,8,Retail,2024-11-03,2024-11-22,8.8,Autonomous Tech
AI03091,AI Software Engineer,94624,USD,Entry,Contract,switzerland,Small,switzerland,100,Bachelor,1,Government,2024-04-12,2024-06-17,6.6,Quantum Computing Inc
AI03092,Data Analyst,134623,EUR,Senior,Full Time,netherlands,Mid,netherlands,0,Master,6,Transportation,2024-09-20,2024-10-25,5.9,DeepTech Ventures
AI03093,Deep Learning Engineer,249665,USD,Executive,Full Time,united states,Large,netherlands,100,Bachelor,15,Education,2025-04-03,2025-06-13,9.4,AI Innovations
AI03094,Robotics Engineer,39530,USD,Entry,Part Time,japan,Small,japan,0,PhD,0,Government,2025-02-01,2025-03-16,6.8,Advanced Robotics
AI03095,AI Software Engineer,134538,GBP,Mid,Part Time,united kingdom,Large,switzerland,0,Bachelor,4,Energy,2024-01-18,2024-02-14,8.8,Predictive Systems
AI03096,AI Product Manager,113312,GBP,Mid,Full Time,united kingdom,Mid,united kingdom,0,Bachelor,2,Transportation,2024-10-26,2024-11-22,9.7,Advanced Robotics
AI03097,Autonomous Systems Engineer,109883,USD,Mid,Full Time,norway,Small,france,0,Master,2,Technology,2025-02-04,2025-02-22,7.5,Neural Networks Co
AI03098,Head of AI,73172,USD,Entry,Freelance,sweden,Large,finland,0,Associate,1,Consulting,2025-03-26,2025-05-27,7.3,Cloud AI Solutions
AI03099,AI Product Manager,74511,USD,Entry,Part Time,australia,Large,singapore,50,PhD,0,Media,2024-12-31,2025-03-14,9.6,Digital Transformation LLC
AI03100,Machine Learning Researcher,195465,USD,Executive,Freelance,sweden,Small,sweden,100,Bachelor,10,Automotive,2024-07-28,2024-08-24,5.0,Algorithmic Solutions
AI03101,Robotics Engineer,109983,GBP,Mid,Freelance,united kingdom,Large,united kingdom,100,Bachelor,2,Government,2024-09-19,2024-11-22,6.6,Future Systems
AI03102,Computer Vision Engineer,62425,USD,Mid,Part Time,india,Large,india,100,Associate,2,Telecommunications,2024-12-24,2025-01-07,8.9,DeepTech Ventures
AI03103,Research Scientist,99928,EUR,Senior,Full Time,france,Mid,france,0,PhD,7,Gaming,2024-06-24,2024-08-28,7.1,TechCorp Inc
AI03104,ML Ops Engineer,57637,EUR,Entry,Part Time,germany,Small,germany,50,PhD,0,Government,2024-04-27,2024-06-27,5.8,DeepTech Ventures
AI03105,AI Architect,38845,USD,Entry,Contract,israel,Mid,israel,100,Associate,1,Technology,2024-09-18,2024-11-15,7.9,Cognitive Computing
AI03106,Machine Learning Engineer,72616,USD,Entry,Freelance,denmark,Mid,denmark,0,Associate,1,Technology,2024-06-09,2024-08-04,6.1,Smart Analytics
AI03107,Computer Vision Engineer,190339,GBP,Executive,Contract,united kingdom,Small,united kingdom,50,Associate,18,Real Estate,2024-08-12,2024-10-24,8.8,AI Innovations
AI03108,Computer Vision Engineer,88665,USD,Mid,Full Time,singapore,Mid,singapore,100,Bachelor,3,Technology,2024-04-22,2024-06-27,9.0,Cloud AI Solutions
AI03109,AI Research Scientist,143861,USD,Executive,Contract,south korea,Mid,austria,0,PhD,18,Retail,2024-09-08,2024-11-04,6.9,Predictive Systems
AI03110,Data Engineer,161860,USD,Executive,Contract,finland,Small,finland,100,Associate,18,Transportation,2024-03-22,2024-04-18,9.2,DataVision Ltd
AI03111,AI Consultant,51242,USD,Entry,Contract,austria,Mid,sweden,50,Associate,1,Energy,2024-07-05,2024-09-09,6.9,TechCorp Inc
AI03112,Deep Learning Engineer,74725,USD,Entry,Contract,australia,Mid,china,50,Associate,1,Government,2024-08-02,2024-08-17,8.7,Future Systems
AI03113,AI Consultant,240743,GBP,Executive,Part Time,united kingdom,Mid,united kingdom,100,Bachelor,19,Energy,2025-02-13,2025-04-15,7.1,Predictive Systems
AI03114,Machine Learning Engineer,98287,EUR,Senior,Part Time,france,Small,france,100,PhD,8,Technology,2025-01-15,2025-02-02,9.6,Advanced Robotics
AI03115,Computer Vision Engineer,163646,USD,Executive,Part Time,ireland,Large,ireland,100,Master,12,Real Estate,2024-08-25,2024-09-21,9.4,Digital Transformation LLC
AI03116,Head of AI,76834,EUR,Mid,Full Time,germany,Mid,germany,0,Bachelor,4,Government,2024-11-08,2024-12-23,9.0,DataVision Ltd
AI03117,AI Consultant,175411,USD,Executive,Contract,india,Large,india,0,Bachelor,16,Automotive,2024-02-11,2024-03-02,6.1,Future Systems
AI03118,Machine Learning Researcher,108555,USD,Mid,Contract,denmark,Mid,denmark,100,Bachelor,3,Finance,2025-03-01,2025-03-23,9.2,Cognitive Computing
AI03119,Machine Learning Researcher,140723,EUR,Senior,Part Time,france,Mid,france,50,Associate,9,Telecommunications,2024-03-12,2024-05-08,6.5,Smart Analytics
AI03120,AI Consultant,122507,EUR,Senior,Contract,france,Large,france,50,Master,9,Transportation,2024-10-19,2024-11-16,9.7,DataVision Ltd
AI03121,Machine Learning Engineer,73003,USD,Mid,Full Time,china,Mid,china,100,Bachelor,4,Finance,2024-06-07,2024-08-07,8.6,AI Innovations
AI03122,Robotics Engineer,131406,EUR,Senior,Freelance,france,Large,france,0,Bachelor,7,Retail,2024-09-05,2024-10-14,8.6,Predictive Systems
AI03123,Head of AI,72916,GBP,Mid,Contract,united kingdom,Small,united kingdom,50,Master,3,Technology,2024-11-03,2024-12-09,7.3,DeepTech Ventures
AI03124,Data Engineer,74951,USD,Entry,Freelance,denmark,Mid,denmark,100,PhD,0,Real Estate,2024-04-29,2024-06-23,5.0,Autonomous Tech
AI03125,Data Analyst,128650,USD,Mid,Full Time,singapore,Large,singapore,100,Associate,3,Consulting,2025-02-28,2025-05-07,9.1,Cognitive Computing
AI03126,Data Engineer,41658,USD,Entry,Part Time,austria,Large,austria,100,PhD,1,Retail,2024-03-23,2024-04-08,6.8,AI Innovations
AI03127,Research Scientist,114728,EUR,Senior,Full Time,france,Mid,israel,50,Master,5,Telecommunications,2024-04-08,2024-06-11,9.2,Cognitive Computing
AI03128,Data Scientist,128846,USD,Executive,Part Time,china,Small,australia,100,Associate,18,Retail,2024-11-22,2024-12-16,6.1,Digital Transformation LLC
AI03129,Data Engineer,169467,EUR,Executive,Freelance,germany,Small,germany,100,Associate,10,Media,2024-01-16,2024-02-21,9.7,DeepTech Ventures
AI03130,AI Research Scientist,101236,USD,Executive,Freelance,austria,Small,austria,0,Associate,19,Energy,2025-02-17,2025-04-04,6.3,Future Systems
AI03131,Deep Learning Engineer,149411,USD,Mid,Part Time,switzerland,Mid,singapore,50,PhD,2,Transportation,2024-10-18,2024-11-11,8.6,Future Systems
AI03132,AI Software Engineer,210935,USD,Senior,Part Time,norway,Large,united states,50,PhD,8,Finance,2024-05-16,2024-06-03,5.4,Predictive Systems
AI03133,AI Specialist,209841,USD,Executive,Full Time,denmark,Large,china,100,Bachelor,17,Technology,2024-08-27,2024-10-29,9.9,Predictive Systems
AI03134,Head of AI,155424,USD,Executive,Contract,china,Mid,switzerland,100,Associate,16,Government,2025-01-14,2025-03-25,5.3,Algorithmic Solutions
AI03135,Robotics Engineer,65605,USD,Senior,Part Time,india,Small,india,50,Bachelor,9,Manufacturing,2024-07-27,2024-08-26,8.1,AI Innovations
AI03136,Robotics Engineer,220389,USD,Executive,Part Time,canada,Large,canada,100,PhD,18,Media,2025-04-07,2025-05-16,7.2,Cognitive Computing
AI03137,Head of AI,92592,USD,Senior,Full Time,south korea,Mid,south korea,50,Associate,7,Consulting,2024-04-09,2024-05-15,9.9,Cognitive Computing
AI03138,ML Ops Engineer,120864,EUR,Senior,Contract,france,Small,france,0,Associate,7,Gaming,2024-01-11,2024-02-20,9.0,DataVision Ltd
AI03139,ML Ops Engineer,91719,USD,Entry,Full Time,denmark,Small,denmark,0,Associate,1,Finance,2024-04-13,2024-05-01,9.1,DataVision Ltd
AI03140,Machine Learning Engineer,305680,USD,Executive,Part Time,switzerland,Mid,switzerland,0,Master,12,Transportation,2024-05-22,2024-06-07,6.4,Cloud AI Solutions
AI03141,Data Analyst,106326,EUR,Mid,Freelance,germany,Mid,germany,0,PhD,4,Technology,2024-09-01,2024-10-01,7.9,AI Innovations
AI03142,Autonomous Systems Engineer,93471,USD,Senior,Part Time,india,Mid,india,0,Master,5,Gaming,2024-06-26,2024-08-29,6.0,Predictive Systems
AI03143,Deep Learning Engineer,60696,USD,Entry,Full Time,austria,Large,sweden,100,Master,1,Education,2024-02-10,2024-03-07,6.0,Advanced Robotics
AI03144,AI Research Scientist,187201,USD,Executive,Full Time,australia,Large,australia,0,PhD,19,Energy,2024-08-28,2024-09-16,5.9,Advanced Robotics
AI03145,ML Ops Engineer,48224,USD,Entry,Full Time,china,Mid,switzerland,0,Bachelor,0,Telecommunications,2024-03-30,2024-05-11,5.4,DeepTech Ventures
AI03146,AI Research Scientist,43806,USD,Entry,Freelance,india,Mid,france,50,Associate,0,Finance,2025-02-06,2025-04-03,8.4,Cloud AI Solutions
AI03147,Deep Learning Engineer,85629,USD,Senior,Freelance,israel,Mid,australia,0,PhD,6,Transportation,2025-03-13,2025-04-11,7.4,Predictive Systems
AI03148,AI Architect,127293,USD,Senior,Contract,canada,Small,canada,0,Bachelor,5,Consulting,2024-05-24,2024-07-08,5.6,Algorithmic Solutions
AI03149,AI Software Engineer,87750,USD,Senior,Contract,israel,Small,israel,0,PhD,5,Telecommunications,2024-09-24,2024-10-22,6.1,Cloud AI Solutions
AI03150,Machine Learning Engineer,89122,USD,Mid,Contract,denmark,Small,denmark,50,PhD,4,Retail,2024-09-26,2024-10-24,6.0,Future Systems
AI03151,AI Consultant,287746,USD,Executive,Part Time,united states,Large,austria,100,PhD,14,Retail,2024-03-08,2024-05-12,7.3,DataVision Ltd
AI03152,Machine Learning Engineer,83781,USD,Senior,Full Time,japan,Large,japan,0,Associate,7,Telecommunications,2024-07-21,2024-08-28,6.9,Digital Transformation LLC
AI03153,Head of AI,157089,USD,Executive,Contract,ireland,Small,ireland,0,Bachelor,11,Finance,2024-07-14,2024-08-15,9.9,AI Innovations
AI03154,Machine Learning Engineer,131469,USD,Senior,Freelance,singapore,Large,austria,50,Master,9,Technology,2025-01-25,2025-03-31,5.5,Future Systems
AI03155,Data Analyst,191672,USD,Senior,Contract,switzerland,Small,china,100,Bachelor,9,Energy,2024-10-02,2024-11-18,9.2,AI Innovations
AI03156,Robotics Engineer,212560,EUR,Executive,Contract,germany,Mid,germany,100,Bachelor,16,Education,2024-12-14,2025-01-14,8.6,Smart Analytics
AI03157,AI Architect,238669,USD,Executive,Part Time,canada,Large,norway,100,Associate,12,Transportation,2024-01-29,2024-03-17,7.0,Advanced Robotics
AI03158,Data Engineer,306264,USD,Executive,Contract,norway,Mid,norway,100,Associate,14,Manufacturing,2024-07-04,2024-07-18,5.5,DataVision Ltd
AI03159,ML Ops Engineer,107758,USD,Mid,Full Time,norway,Mid,norway,0,Bachelor,2,Automotive,2024-06-24,2024-07-10,5.1,Cloud AI Solutions
AI03160,Robotics Engineer,124253,USD,Senior,Freelance,sweden,Mid,sweden,50,Bachelor,8,Energy,2024-07-19,2024-08-16,9.7,Algorithmic Solutions
AI03161,NLP Engineer,116449,USD,Executive,Freelance,japan,Small,japan,50,Master,17,Transportation,2024-09-29,2024-11-15,9.9,Cognitive Computing
AI03162,AI Architect,110302,GBP,Senior,Part Time,united kingdom,Mid,switzerland,0,Associate,8,Retail,2024-05-04,2024-05-31,9.3,Future Systems
AI03163,AI Architect,170717,EUR,Executive,Part Time,netherlands,Mid,netherlands,0,Master,18,Energy,2024-02-03,2024-04-09,6.9,AI Innovations
AI03164,Research Scientist,157512,GBP,Senior,Freelance,united kingdom,Large,united kingdom,50,PhD,6,Healthcare,2024-04-30,2024-06-15,9.3,DeepTech Ventures
AI03165,AI Product Manager,119222,GBP,Mid,Full Time,united kingdom,Large,united kingdom,100,Master,4,Automotive,2024-12-12,2025-01-08,6.9,AI Innovations
AI03166,AI Software Engineer,153861,USD,Executive,Freelance,israel,Small,finland,0,Bachelor,16,Healthcare,2024-04-02,2024-06-10,7.1,Neural Networks Co
AI03167,AI Research Scientist,237060,USD,Executive,Part Time,sweden,Mid,sweden,0,Master,15,Retail,2024-04-13,2024-06-20,6.2,Future Systems
AI03168,Principal Data Scientist,116907,USD,Senior,Freelance,austria,Large,austria,50,Associate,5,Energy,2024-04-30,2024-06-08,8.4,Neural Networks Co
AI03169,AI Software Engineer,117990,USD,Mid,Full Time,norway,Mid,norway,50,Bachelor,3,Automotive,2024-08-31,2024-10-13,5.5,TechCorp Inc
AI03170,Head of AI,177533,USD,Executive,Contract,austria,Mid,austria,50,Associate,15,Consulting,2024-09-08,2024-10-20,8.0,Autonomous Tech
AI03171,Head of AI,216758,USD,Executive,Part Time,denmark,Mid,denmark,50,PhD,18,Automotive,2025-04-19,2025-05-30,7.0,AI Innovations
AI03172,Robotics Engineer,74114,USD,Senior,Freelance,israel,Mid,israel,100,Associate,9,Gaming,2024-07-17,2024-08-11,5.4,Quantum Computing Inc
AI03173,AI Specialist,70399,EUR,Entry,Part Time,france,Mid,france,100,Master,0,Telecommunications,2025-03-09,2025-04-02,6.5,Digital Transformation LLC
AI03174,AI Software Engineer,69506,USD,Entry,Freelance,norway,Small,india,0,Bachelor,0,Technology,2024-09-28,2024-11-25,7.2,Advanced Robotics
AI03175,Machine Learning Researcher,68087,USD,Entry,Full Time,singapore,Small,norway,100,Master,0,Gaming,2024-07-08,2024-08-01,6.0,Autonomous Tech
AI03176,Research Scientist,70495,USD,Entry,Full Time,switzerland,Small,switzerland,0,PhD,0,Automotive,2024-04-16,2024-06-26,8.2,Quantum Computing Inc
AI03177,Computer Vision Engineer,103711,USD,Executive,Contract,austria,Small,austria,0,Associate,14,Media,2024-08-14,2024-10-19,8.7,Quantum Computing Inc
AI03178,Computer Vision Engineer,274717,EUR,Executive,Full Time,germany,Large,germany,0,Associate,11,Automotive,2024-03-22,2024-05-10,8.6,Cloud AI Solutions
AI03179,AI Specialist,149002,USD,Executive,Contract,japan,Small,japan,100,Associate,12,Real Estate,2025-01-21,2025-02-28,6.1,Digital Transformation LLC
AI03180,Data Scientist,68687,EUR,Entry,Full Time,germany,Small,israel,0,Master,1,Real Estate,2024-05-10,2024-06-28,7.6,AI Innovations
AI03181,AI Product Manager,111720,USD,Mid,Freelance,singapore,Large,netherlands,100,Master,4,Energy,2025-03-11,2025-04-02,7.7,AI Innovations
AI03182,NLP Engineer,128103,USD,Mid,Part Time,switzerland,Mid,switzerland,50,Associate,2,Gaming,2024-05-16,2024-07-05,5.4,Cognitive Computing
AI03183,AI Architect,48980,USD,Entry,Part Time,israel,Small,france,100,Bachelor,0,Manufacturing,2024-12-08,2025-01-04,9.9,Future Systems
AI03184,Data Scientist,76474,USD,Entry,Part Time,switzerland,Mid,switzerland,50,PhD,1,Media,2024-05-07,2024-06-04,9.2,Cloud AI Solutions
AI03185,Computer Vision Engineer,245881,USD,Executive,Part Time,united states,Mid,united states,100,Bachelor,16,Technology,2024-12-11,2025-02-21,8.7,Quantum Computing Inc
AI03186,Data Scientist,145370,USD,Mid,Freelance,switzerland,Mid,switzerland,50,Bachelor,3,Education,2024-09-24,2024-10-15,5.8,Smart Analytics
AI03187,Autonomous Systems Engineer,133477,USD,Senior,Contract,australia,Large,australia,0,Associate,7,Media,2024-09-10,2024-10-11,5.8,Neural Networks Co
AI03188,Computer Vision Engineer,228996,USD,Executive,Full Time,singapore,Small,singapore,100,Associate,12,Finance,2024-04-24,2024-06-13,9.4,Smart Analytics
AI03189,AI Research Scientist,55762,USD,Mid,Contract,japan,Mid,japan,0,Master,4,Telecommunications,2024-01-18,2024-03-25,6.4,Algorithmic Solutions
AI03190,AI Specialist,212327,USD,Executive,Part Time,canada,Small,canada,50,Associate,12,Retail,2025-02-23,2025-04-14,8.6,Machine Intelligence Group
AI03191,Machine Learning Researcher,108087,USD,Entry,Freelance,switzerland,Large,switzerland,50,Master,0,Automotive,2024-10-20,2024-11-17,5.4,Algorithmic Solutions
AI03192,AI Specialist,82854,USD,Senior,Contract,south korea,Large,south korea,100,Master,9,Consulting,2024-12-22,2025-02-12,5.9,AI Innovations
AI03193,NLP Engineer,76926,USD,Mid,Part Time,australia,Small,france,50,Master,4,Energy,2025-04-07,2025-05-20,7.9,Cloud AI Solutions
AI03194,Autonomous Systems Engineer,193284,USD,Senior,Freelance,switzerland,Mid,switzerland,0,Associate,9,Retail,2024-08-30,2024-10-09,8.3,Machine Intelligence Group
AI03195,AI Software Engineer,64900,USD,Entry,Contract,austria,Large,singapore,100,PhD,0,Gaming,2025-03-15,2025-04-12,5.8,AI Innovations
AI03196,Machine Learning Engineer,97872,USD,Entry,Full Time,switzerland,Mid,switzerland,100,PhD,1,Finance,2024-01-04,2024-01-20,8.5,Algorithmic Solutions
AI03197,Deep Learning Engineer,204113,USD,Senior,Part Time,denmark,Large,denmark,50,Master,7,Telecommunications,2024-04-09,2024-06-04,6.6,Quantum Computing Inc
AI03198,Robotics Engineer,95010,USD,Senior,Full Time,israel,Mid,israel,50,Bachelor,9,Healthcare,2024-07-06,2024-09-08,7.8,Machine Intelligence Group
AI03199,ML Ops Engineer,76919,USD,Senior,Contract,finland,Mid,finland,50,Master,5,Media,2024-01-12,2024-01-28,8.6,TechCorp Inc
AI03200,AI Software Engineer,97661,USD,Mid,Full Time,sweden,Mid,sweden,0,PhD,2,Technology,2024-08-03,2024-08-27,5.1,Smart Analytics
AI03201,Computer Vision Engineer,165462,EUR,Executive,Full Time,germany,Large,germany,0,Associate,15,Media,2024-05-17,2024-07-04,7.1,Predictive Systems
AI03202,AI Research Scientist,100036,USD,Executive,Full Time,japan,Mid,japan,100,Associate,15,Education,2024-01-24,2024-02-25,8.0,Quantum Computing Inc
AI03203,AI Specialist,76865,USD,Senior,Full Time,china,Small,china,50,Associate,8,Telecommunications,2024-02-03,2024-02-23,5.7,Autonomous Tech
AI03204,Deep Learning Engineer,124640,USD,Executive,Contract,india,Large,india,0,Associate,17,Transportation,2024-09-13,2024-11-02,7.5,Quantum Computing Inc
AI03205,AI Architect,304841,USD,Executive,Full Time,norway,Mid,norway,0,Master,18,Telecommunications,2024-09-29,2024-10-20,9.1,Advanced Robotics
AI03206,Deep Learning Engineer,138447,USD,Executive,Contract,canada,Mid,canada,0,PhD,17,Gaming,2025-01-13,2025-02-14,9.7,DeepTech Ventures
AI03207,Machine Learning Researcher,151054,USD,Executive,Full Time,japan,Mid,canada,50,Bachelor,19,Transportation,2024-07-19,2024-08-11,5.5,Digital Transformation LLC
AI03208,Computer Vision Engineer,95966,GBP,Mid,Freelance,united kingdom,Small,united kingdom,0,Bachelor,2,Gaming,2024-12-03,2025-02-14,6.3,Advanced Robotics
AI03209,AI Software Engineer,61879,EUR,Entry,Contract,netherlands,Small,denmark,100,Associate,0,Automotive,2024-08-09,2024-10-04,9.5,Quantum Computing Inc
AI03210,Data Scientist,167474,USD,Executive,Part Time,israel,Large,israel,100,Master,16,Government,2025-04-02,2025-05-29,9.4,Cloud AI Solutions
AI03211,AI Product Manager,77445,USD,Mid,Part Time,india,Mid,india,50,PhD,2,Automotive,2024-11-04,2024-11-24,9.3,AI Innovations
AI03212,Principal Data Scientist,212906,USD,Executive,Contract,sweden,Small,sweden,0,Associate,15,Retail,2025-03-15,2025-05-04,7.5,TechCorp Inc
AI03213,Data Analyst,172315,USD,Executive,Contract,sweden,Small,sweden,100,Master,17,Real Estate,2024-07-21,2024-09-02,8.0,Digital Transformation LLC
AI03214,Head of AI,113608,USD,Senior,Full Time,japan,Large,japan,50,Bachelor,6,Consulting,2025-04-16,2025-06-14,9.6,AI Innovations
AI03215,AI Consultant,121211,USD,Senior,Part Time,sweden,Large,japan,0,Associate,6,Government,2024-10-15,2024-11-07,7.4,Predictive Systems
AI03216,Robotics Engineer,66069,USD,Mid,Part Time,finland,Large,france,0,Associate,2,Retail,2025-01-03,2025-01-26,9.8,Neural Networks Co
AI03217,ML Ops Engineer,64100,EUR,Mid,Contract,france,Small,france,100,Associate,4,Education,2024-02-04,2024-03-17,6.0,DeepTech Ventures
AI03218,Data Analyst,179215,EUR,Executive,Part Time,germany,Small,australia,100,Associate,13,Automotive,2024-02-17,2024-03-27,5.4,Autonomous Tech
AI03219,Research Scientist,177511,GBP,Executive,Part Time,united kingdom,Small,australia,50,Associate,18,Energy,2024-03-14,2024-05-01,7.7,Predictive Systems
AI03220,AI Software Engineer,202130,USD,Executive,Full Time,singapore,Large,singapore,50,Associate,17,Technology,2024-07-11,2024-07-26,6.2,Quantum Computing Inc
